,item_id,activation_date,date_from,date_to
1009224,ad58c34de69e,3/12/17,3/15/17,3/28/17
1009225,84bdc05926aa,3/13/17,3/15/17,3/28/17
1009226,ccd8712d081b,3/3/17,3/15/17,3/28/17
1009227,91c4ee4a40c8,2/20/17,3/15/17,3/22/17
1009228,fb6fe4a2dc99,3/21/17,3/21/17,3/28/17
1009229,9d3636194884,2/14/17,3/15/17,3/16/17
1009230,b86c0243223f,3/28/17,3/28/17,3/28/17
1009231,571ab26dc1e0,3/20/17,3/20/17,3/28/17
1009232,86f64372a933,2/26/17,3/15/17,3/20/17
1009233,3ffa6b5029d6,2/16/17,3/15/17,3/18/17
1009234,5a3dcd869fd0,2/19/17,3/15/17,3/20/17
1009235,1792bb2a0ccb,2/18/17,3/15/17,3/20/17
1009236,bdc935e7b0f4,3/3/17,3/15/17,3/28/17
1009237,ca973499b427,3/12/17,3/15/17,3/28/17
1009238,5210d1edec7c,2/19/17,3/15/17,3/20/17
1009239,2bfac7f3b93c,2/15/17,3/15/17,3/16/17
1009240,6cd9be8a1846,3/25/17,3/25/17,3/28/17
1009241,736996098b50,3/3/17,3/15/17,3/28/17
1009242,0c4b7c672e8f,3/4/17,3/15/17,3/28/17
1009243,cf574d20639a,3/19/17,3/19/17,3/28/17
1009244,cd437699be4c,3/28/17,3/28/17,3/28/17
1009245,41d3eda6d6b9,3/9/17,3/15/17,3/28/17
1009246,ca4179115a41,3/8/17,3/15/17,3/28/17
1009247,0ad5e75f9a15,3/21/17,3/21/17,3/28/17
1009248,57f48b7b366d,2/27/17,3/15/17,3/28/17
1009249,49bcff8bb5dc,3/23/17,3/23/17,3/28/17
1009250,a166e29dd653,3/8/17,3/15/17,3/28/17
1009251,79a5f9a07012,2/13/17,3/15/17,3/15/17
1009252,147d5546cc43,3/7/17,3/15/17,3/28/17
1009253,f1add8b6d7de,3/3/17,3/15/17,3/28/17
1009254,f3831ca90564,2/27/17,3/15/17,3/28/17
1009255,17c2b43ed829,3/10/17,3/15/17,3/28/17
1009256,8bfb492af087,2/15/17,3/15/17,3/17/17
1009257,98ad35a7cc8d,2/21/17,3/15/17,3/23/17
1009258,4ff6703fbb9e,3/9/17,3/15/17,3/28/17
1009259,57aefec42470,3/22/17,3/22/17,3/28/17
1009260,00be7974eaff,3/7/17,3/15/17,3/28/17
1009261,0a941831e84f,2/14/17,3/15/17,3/15/17
1009262,a6b016f9635f,3/22/17,3/22/17,3/28/17
1009263,a859367fb028,2/27/17,3/15/17,3/28/17
1009264,082443326ad4,3/13/17,3/15/17,3/28/17
1009265,7f141cde1419,2/17/17,3/15/17,3/18/17
1009266,fb47aec42afc,3/6/17,3/15/17,3/19/17
1009267,fb2b05c63844,3/13/17,3/15/17,3/28/17
1009268,45787d8e5960,3/5/17,3/15/17,3/28/17
1009269,599a699226cb,2/26/17,3/15/17,3/28/17
1009270,d457905dab11,2/16/17,3/15/17,3/17/17
1009271,df34a7779810,2/16/17,3/15/17,3/17/17
1009272,0eeb38817f95,3/9/17,3/15/17,3/28/17
1009273,1ee9fec1d509,3/15/17,3/15/17,3/28/17
1009274,a2b22d8d1647,3/16/17,3/16/17,3/28/17
1009275,9f7cd6bddd3a,3/11/17,3/15/17,3/28/17
1009276,bd2a2a2dd3db,3/10/17,3/15/17,3/28/17
1009277,4e16d81e2a3a,3/24/17,3/24/17,3/28/17
1009278,ee87ad1c2b66,3/1/17,3/15/17,3/28/17
1009279,83e00d866e9e,3/7/17,3/15/17,3/28/17
1009280,473d26695f23,3/9/17,3/15/17,3/28/17
1009281,55f18a8e2f0b,3/28/17,3/28/17,3/28/17
1009282,01213acdded2,3/17/17,3/17/17,3/20/17
1009283,812b5cf5c415,2/22/17,3/15/17,3/24/17
1009284,224eb63f450c,3/23/17,3/23/17,3/28/17
1009285,34ec8fc2709a,3/26/17,3/26/17,3/28/17
1009286,735343eef8de,2/14/17,3/15/17,3/16/17
1009287,59c562fb071e,2/16/17,3/15/17,3/17/17
1009288,d5e794d3edbf,3/17/17,3/17/17,3/22/17
1009289,ccc4a737acaa,2/21/17,3/15/17,3/23/17
1009290,a22b6a7048ca,2/23/17,3/15/17,3/25/17
1009291,80a5ff58696d,3/5/17,3/15/17,3/28/17
1009292,f6d69e699ed2,3/17/17,3/17/17,3/28/17
1009293,567f91c4bec9,3/10/17,3/15/17,3/28/17
1009294,54b44d7aecf9,3/6/17,3/15/17,3/28/17
1009295,c2d734c1f459,3/9/17,3/15/17,3/28/17
1009296,b15621852881,3/23/17,3/23/17,3/28/17
1009297,5360d26df409,3/6/17,3/15/17,3/28/17
1009298,f46bf3d9c796,2/18/17,3/15/17,3/20/17
1009299,9477ad9dba67,3/23/17,3/23/17,3/27/17
1009300,ec7aed305280,3/1/17,3/15/17,3/28/17
1009301,f9d1454750ef,3/9/17,3/15/17,3/28/17
1009302,61e5a17d40b0,3/2/17,3/15/17,3/28/17
1009303,80a1bfa0ae6c,3/6/17,3/15/17,3/28/17
1009304,d77122614ab8,3/15/17,3/15/17,3/28/17
1009305,58f988445bd4,2/28/17,3/15/17,3/28/17
1009306,3e699ef75f9f,2/26/17,3/15/17,3/17/17
1009307,7db103511967,3/5/17,3/15/17,3/28/17
1009308,2970110a5b47,2/17/17,3/15/17,3/18/17
1009309,366b3e61bc62,3/12/17,3/15/17,3/24/17
1009310,48f49addd4df,3/20/17,3/20/17,3/28/17
1009311,885c92c24b6f,2/25/17,3/15/17,3/26/17
1009312,2b5682c2e594,3/11/17,3/15/17,3/28/17
1009313,7f89cfb9cd3e,3/6/17,3/15/17,3/28/17
1009314,0b23c67a8498,3/13/17,3/15/17,3/28/17
1009315,cbd6ef8f9454,3/28/17,3/28/17,3/28/17
1009316,1bd7047496b0,3/25/17,3/25/17,3/28/17
1009317,01642bb95e27,2/19/17,3/15/17,3/20/17
1009318,48a6a37afbe2,3/3/17,3/15/17,3/28/17
1009319,090a9412a0c2,3/5/17,3/15/17,3/28/17
1009320,4300c052c482,3/27/17,3/27/17,3/28/17
1009321,95e782ac137a,2/19/17,3/15/17,3/20/17
1009322,687d9d9d3deb,3/20/17,3/20/17,3/28/17
1009323,5420896d541d,2/24/17,3/15/17,3/26/17
1009324,e361be4752d2,2/28/17,3/15/17,3/28/17
1009325,4794a5108b0b,3/12/17,3/15/17,3/28/17
1009326,e8997f860dc8,3/19/17,3/19/17,3/28/17
1009327,40d99e1e8b52,3/11/17,3/15/17,3/28/17
1009328,de16f85ef6f7,3/15/17,3/15/17,3/28/17
1009329,976a0b3d31f2,2/20/17,3/15/17,3/22/17
1009330,28ddc0a7b72c,3/3/17,3/15/17,3/28/17
1009331,2bafc728bac0,3/9/17,3/15/17,3/28/17
1009332,6277a52752cf,3/13/17,3/15/17,3/28/17
1009333,8c08f1ecc82a,3/24/17,3/24/17,3/28/17
1009334,15c1ef575527,3/22/17,3/22/17,3/28/17
1009335,5bfca2e1f2b9,2/15/17,3/15/17,3/17/17
1009336,7b8e97a0fb10,3/4/17,3/15/17,3/28/17
1009337,a84bce90e141,3/1/17,3/15/17,3/28/17
1009338,b6a40f6dd3f8,3/7/17,3/15/17,3/28/17
1009339,1d026ca4dc77,3/19/17,3/19/17,3/28/17
1009340,685850444f34,2/18/17,3/15/17,3/20/17
1009341,892778cf9296,2/21/17,3/15/17,3/23/17
1009342,6e8b056c1bd1,3/23/17,3/23/17,3/28/17
1009343,4099c701eed3,3/26/17,3/26/17,3/28/17
1009344,1f266fd36d74,2/20/17,3/15/17,3/21/17
1009345,c587af6b8109,2/26/17,3/15/17,3/28/17
1009346,69013f917e19,3/18/17,3/18/17,3/28/17
1009347,e801b88459d8,2/17/17,3/15/17,3/19/17
1.01E+06,0725e9356b88,3/10/17,3/15/17,3/28/17
1009349,04824a47b7e7,3/8/17,3/15/17,3/28/17
1009350,97f256951cb0,3/15/17,3/15/17,3/28/17
1009351,17b26129904b,2/27/17,3/15/17,3/28/17
1009352,f72b6e8f13e6,2/18/17,3/15/17,3/20/17
1009353,80bc246a2f8c,3/23/17,3/23/17,3/28/17
1009354,2ab9b568fca8,3/22/17,3/22/17,3/28/17
1009355,13dec995fc48,2/15/17,3/15/17,3/17/17
1009356,85ef67dddae4,3/2/17,3/15/17,3/28/17
1009357,c9376873d4e5,2/23/17,3/15/17,3/25/17
1009358,91e572808c52,3/12/17,3/15/17,3/28/17
1009359,fa8247f6a282,3/9/17,3/15/17,3/28/17
1009360,6bd59350d34f,2/19/17,3/15/17,3/21/17
1009361,47b1ac33330b,2/25/17,3/15/17,3/26/17
1009362,febe841235c4,3/8/17,3/15/17,3/28/17
1009363,196b23230f07,3/19/17,3/19/17,3/28/17
1009364,c266c9f38ade,3/14/17,3/15/17,3/28/17
1009365,cecf1bb0db06,3/7/17,3/15/17,3/28/17
1009366,ac575c31bda1,2/16/17,3/15/17,3/18/17
1009367,54b330043e0d,2/27/17,3/15/17,3/28/17
1009368,35dc745af2a0,2/20/17,3/15/17,3/21/17
1009369,3e2607005652,3/4/17,3/15/17,3/28/17
1009370,7b11000e4021,2/28/17,3/15/17,3/20/17
1009371,c6c115596c56,3/26/17,3/26/17,3/28/17
1009372,174d2ef6b3d7,3/4/17,3/15/17,3/28/17
1009373,aa10c17eeedd,2/13/17,3/15/17,3/15/17
1009374,268ced50e54f,3/11/17,3/15/17,3/28/17
1009375,143acef23c42,3/26/17,3/26/17,3/28/17
1009376,9ba4456c9aa0,2/19/17,3/15/17,3/20/17
1009377,a38b750f4a6f,2/24/17,3/15/17,3/26/17
1009378,de5994dcb5c6,2/16/17,3/15/17,3/18/17
1009379,1ea11e794a09,3/14/17,3/15/17,3/28/17
1009380,98896f574e06,2/18/17,3/15/17,3/20/17
1009381,d5d5857548de,3/22/17,3/22/17,3/28/17
1009382,28321232651d,3/22/17,3/22/17,3/28/17
1009383,3deeff66d91a,2/28/17,3/15/17,3/28/17
1009384,cd45dc65ff84,3/19/17,3/19/17,3/28/17
1009385,673f59f5ee81,2/19/17,3/15/17,3/21/17
1009386,42238c4d6f23,3/9/17,3/15/17,3/28/17
1009387,c6adbe187ad2,2/24/17,3/15/17,3/26/17
1009388,efa975208245,3/5/17,3/15/17,3/28/17
1009389,74c82560d7f0,3/14/17,3/15/17,3/28/17
1009390,53fb9a3875d3,3/19/17,3/19/17,3/28/17
1009391,0973c438680d,3/27/17,3/27/17,3/28/17
1009392,73869c745263,2/15/17,3/15/17,3/17/17
1009393,51761b994d77,2/20/17,3/15/17,3/22/17
1009394,30f9a789b4fd,2/18/17,3/15/17,3/20/17
1009395,16d9f72a73ad,2/23/17,3/15/17,3/24/17
1009396,54e96e96808b,2/27/17,3/15/17,3/28/17
1009397,42e0afaf0017,2/14/17,3/15/17,3/16/17
1009398,a0b98187bcac,2/26/17,3/15/17,3/28/17
1009399,7b229940dd2a,3/21/17,3/21/17,3/28/17
1009400,4b1711de4ee1,3/2/17,3/15/17,3/28/17
1009401,cd258d5c142d,3/25/17,3/25/17,3/28/17
1009402,5fd692dfede3,3/11/17,3/15/17,3/28/17
1009403,022f98f220fa,3/21/17,3/21/17,3/28/17
1009404,0edf309f6b10,3/1/17,3/15/17,3/28/17
1009405,f076104c3d97,2/15/17,3/15/17,3/17/17
1009406,e780f2457743,3/7/17,3/15/17,3/28/17
1009407,ba6e316f3964,3/1/17,3/15/17,3/28/17
1009408,f876a3db646d,3/28/17,3/28/17,3/28/17
1009409,437c3b9d80fa,3/13/17,3/15/17,3/28/17
1009410,77ea483ef224,3/1/17,3/15/17,3/19/17
1009411,99ad995cb45e,3/11/17,3/15/17,3/28/17
1009412,e732e73b3d15,3/13/17,3/15/17,3/28/17
1009413,afe6f8cb15fd,3/10/17,3/15/17,3/28/17
1009414,7efa0cddab97,3/6/17,3/15/17,3/28/17
1009415,d40a5f6f62d9,3/27/17,3/27/17,3/28/17
1009416,79175fa54a4a,2/16/17,3/15/17,3/18/17
1009417,23e33f4b0c7f,3/11/17,3/15/17,3/28/17
1009418,b41642b436b8,2/13/17,3/15/17,3/15/17
1009419,b022178d2525,3/10/17,3/15/17,3/28/17
1009420,2560fa52d2fe,3/9/17,3/15/17,3/17/17
1009421,8399f0d4bc57,2/27/17,3/15/17,3/28/17
1009422,cabb42ffa44f,3/12/17,3/15/17,3/28/17
1009423,77fed2372653,3/3/17,3/15/17,3/28/17
1009424,4e9259740a0a,2/19/17,3/15/17,3/20/17
1009425,71ad30b7e573,3/27/17,3/27/17,3/28/17
1009426,2c0e4f55c825,3/12/17,3/15/17,3/28/17
1009427,e28bdd2adee1,3/8/17,3/15/17,3/28/17
1009428,be37efa74794,3/10/17,3/15/17,3/28/17
1009429,6d77d7c0c514,2/27/17,3/15/17,3/28/17
1009430,07589da10e65,3/15/17,3/15/17,3/28/17
1009431,7c87bd5e0100,3/10/17,3/15/17,3/28/17
1009432,a09c5368d4c5,3/17/17,3/17/17,3/28/17
1009433,6f28c23c10b6,2/21/17,3/15/17,3/22/17
1009434,2ae94bc9e130,3/25/17,3/25/17,3/28/17
1009435,9185efa374e0,3/10/17,3/15/17,3/28/17
1009436,9ffc09964f6b,2/27/17,3/15/17,3/28/17
1009437,74d017e9b987,2/20/17,3/15/17,3/22/17
1009438,371da306adc3,3/11/17,3/15/17,3/28/17
1009439,60a1e44c5baf,3/2/17,3/15/17,3/28/17
1009440,bf0d94ef6bd2,3/7/17,3/15/17,3/28/17
1009441,82c3dc0bab82,2/22/17,3/15/17,3/24/17
1009442,156b96b6289b,2/14/17,3/15/17,3/16/17
1009443,64a0c6112589,2/14/17,3/15/17,3/16/17
1009444,1a26bdaa9192,3/27/17,3/27/17,3/28/17
1009445,771597cd2290,2/28/17,3/15/17,3/28/17
1009446,d5cbe5e30dde,3/21/17,3/21/17,3/28/17
1009447,b2a998283467,3/10/17,3/15/17,3/28/17
1009448,e4ce5f5f7169,3/4/17,3/15/17,3/28/17
1009449,ac69e1d79144,3/21/17,3/21/17,3/28/17
1009450,b85d3d4c8b0a,2/26/17,3/15/17,3/28/17
1009451,c71a7011a9f1,3/21/17,3/21/17,3/28/17
1009452,5d8c26cfe43f,3/20/17,3/20/17,3/28/17
1009453,7122cd9e06f8,3/20/17,3/20/17,3/28/17
1009454,e626874751d1,3/13/17,3/15/17,3/28/17
1009455,549fb8ea9762,2/27/17,3/15/17,3/28/17
1009456,6.36E+11,3/11/17,3/15/17,3/28/17
1009457,7fab607c19c1,2/24/17,3/15/17,3/26/17
1009458,388609ee2234,3/19/17,3/19/17,3/28/17
1009459,a1dc2ba6d64a,3/21/17,3/21/17,3/28/17
1009460,6c1eab27e1ce,3/26/17,3/26/17,3/27/17
1009461,a682e76b2071,2/21/17,3/15/17,3/23/17
1009462,06b3f606033f,3/7/17,3/15/17,3/28/17
1009463,f46e9f622bfc,3/6/17,3/15/17,3/28/17
1009464,0fc259195959,2/26/17,3/15/17,3/28/17
1009465,3a5966a6ad00,2/27/17,3/15/17,3/28/17
1009466,d60c85c159d3,2/16/17,3/15/17,3/18/17
1009467,5a306f59fd28,2/14/17,3/15/17,3/15/17
1009468,6ea65bd884f1,2/19/17,3/15/17,3/20/17
1009469,e3b91f9ea12c,2/26/17,3/15/17,3/16/17
1009470,82774239d55f,3/22/17,3/22/17,3/28/17
1009471,1e0d80a11439,2/19/17,3/15/17,3/21/17
1009472,890efd033792,3/6/17,3/15/17,3/28/17
1009473,f19352460a44,3/5/17,3/15/17,3/28/17
1009474,62414e93ecb7,2/23/17,3/15/17,3/25/17
1009475,0543b6f12362,3/15/17,3/15/17,3/20/17
1009476,ba5790bc00e6,3/19/17,3/19/17,3/28/17
1009477,7e60fe2b564c,3/6/17,3/15/17,3/28/17
1009478,ac38bf80ee6c,3/15/17,3/15/17,3/28/17
1009479,01e813e37d68,3/3/17,3/15/17,3/28/17
1009480,7c6ea2e4a0b7,3/11/17,3/15/17,3/28/17
1009481,b1b03e250774,3/28/17,3/28/17,3/28/17
1009482,43a67ae75cdb,2/27/17,3/15/17,3/28/17
1009483,b5c8874a5c1b,3/1/17,3/15/17,3/28/17
1009484,e64ad02c5b5d,3/6/17,3/15/17,3/28/17
1009485,b60db734ce7d,3/12/17,3/15/17,3/28/17
1009486,2a1602063bf5,3/9/17,3/15/17,3/28/17
1009487,83942bce1a96,3/19/17,3/19/17,3/28/17
1009488,291e7be129df,3/4/17,3/15/17,3/28/17
1009489,2032c894260c,2/22/17,3/15/17,3/24/17
1009490,7740abb5eb66,3/28/17,3/28/17,3/28/17
1009491,ebc5cdc7f5b3,3/15/17,3/15/17,3/28/17
1009492,591cff36e759,3/12/17,3/15/17,3/28/17
1009493,3.04E+11,2/23/17,3/15/17,3/24/17
1009494,14278973d6ef,3/6/17,3/15/17,3/21/17
1009495,9748264c00ac,2/20/17,3/15/17,3/22/17
1009496,0082ed66f530,3/12/17,3/15/17,3/28/17
1009497,ffb0150f655c,2/24/17,3/15/17,3/26/17
1009498,7bd558d32aa7,3/28/17,3/28/17,3/28/17
1009499,bd542eee8ea7,3/26/17,3/26/17,3/28/17
1009500,e0d704c8c471,3/27/17,3/27/17,3/28/17
1009501,9c1610d4a507,3/22/17,3/22/17,3/28/17
1009502,8641a93fee0d,2/21/17,3/15/17,3/23/17
1009503,8c66d918ecca,3/14/17,3/15/17,3/28/17
1009504,1c098bd2f461,3/8/17,3/15/17,3/28/17
1009505,383587353c17,3/20/17,3/20/17,3/28/17
1009506,5b4afd6bcd9c,2/26/17,3/15/17,3/28/17
1009507,cd77f1d74733,3/17/17,3/17/17,3/28/17
1009508,a6b60f0e40b3,2/20/17,3/15/17,3/21/17
1009509,ef851fbd386b,3/11/17,3/15/17,3/28/17
1009510,621ea4215b02,3/27/17,3/27/17,3/28/17
1009511,004aa32fc237,2/19/17,3/15/17,3/21/17
1009512,b3612e343a1e,3/8/17,3/15/17,3/28/17
1009513,e0c9cdfdbdc6,3/18/17,3/18/17,3/28/17
1009514,a894f372ee7b,3/28/17,3/28/17,3/28/17
1009515,3ce68cf4467a,3/9/17,3/15/17,3/28/17
1009516,684435c50edb,2/26/17,3/15/17,3/28/17
1009517,5e34ab69b94e,2/22/17,3/15/17,3/24/17
1009518,bfa592780f0b,3/9/17,3/15/17,3/28/17
1009519,4e91718be692,3/7/17,3/15/17,3/28/17
1009520,a8f7b14e9332,3/14/17,3/15/17,3/28/17
1009521,9bc52d7182dc,3/10/17,3/15/17,3/28/17
1009522,5641accdab7f,3/20/17,3/20/17,3/28/17
1009523,72a5c2d17a98,3/2/17,3/15/17,3/28/17
1009524,83953f0fc6c7,2/25/17,3/15/17,3/27/17
1009525,025f30fa1bfe,3/6/17,3/15/17,3/28/17
1009526,2f7ecd1286fa,2/18/17,3/15/17,3/20/17
1009527,6f239439bffa,2/26/17,3/15/17,3/28/17
1009528,182ccaae7e25,2/24/17,3/15/17,3/26/17
1009529,0bbafec2db65,3/6/17,3/15/17,3/28/17
1009530,d253d32384a5,2/25/17,3/15/17,3/27/17
1009531,00de798bc70c,3/7/17,3/15/17,3/28/17
1009532,7fc49b249dab,3/12/17,3/15/17,3/28/17
1009533,7e2c699d6128,3/9/17,3/15/17,3/28/17
1009534,eb0b3c02d6f3,3/4/17,3/15/17,3/28/17
1009535,1a85a8a577fd,3/4/17,3/15/17,3/28/17
1009536,4ef04f9f82b2,2/14/17,3/15/17,3/15/17
1009537,a88c3d0707ed,2/13/17,3/15/17,3/15/17
1009538,68ed94176f89,3/15/17,3/15/17,3/28/17
1009539,354fa2eec07e,3/23/17,3/23/17,3/24/17
1009540,c9bb880ce3bc,3/20/17,3/20/17,3/28/17
1009541,57c98b2f8f95,2/24/17,3/15/17,3/26/17
1009542,fd54e895bcfa,3/20/17,3/20/17,3/28/17
1009543,1026d66ecec2,2/22/17,3/15/17,3/23/17
1009544,a40ee0f306bb,3/6/17,3/15/17,3/28/17
1009545,4d4302ffb487,3/25/17,3/25/17,3/28/17
1009546,0928a995087c,3/13/17,3/15/17,3/28/17
1009547,56b7aee91d14,2/28/17,3/15/17,3/28/17
1009548,233d8cd62b44,2/18/17,3/15/17,3/19/17
1009549,59e2b922b16d,2/21/17,3/15/17,3/22/17
1009550,a876fd9fc6f9,3/2/17,3/15/17,3/28/17
1009551,0ad11de1ec66,2/27/17,3/15/17,3/28/17
1009552,d631c5d928f9,3/14/17,3/15/17,3/28/17
1009553,be4b469477b5,2/20/17,3/15/17,3/22/17
1.01E+06,0303e8455cc8,3/8/17,3/15/17,3/28/17
1009555,37f44609d6fc,3/1/17,3/15/17,3/28/17
1009556,a39079a568bf,3/16/17,3/16/17,3/22/17
1009557,de3575f140f8,3/10/17,3/15/17,3/28/17
1009558,a9a8bb3b1712,3/14/17,3/15/17,3/28/17
1009559,e3398a26ac1d,3/10/17,3/15/17,3/28/17
1009560,ad14c764f36c,2/27/17,3/15/17,3/28/17
1009561,d6cd8778df29,2/26/17,3/15/17,3/28/17
1009562,14dcbb316082,2/20/17,3/15/17,3/22/17
1009563,e1a2beb781df,3/2/17,3/15/17,3/22/17
1009564,55cb0ffdcaca,3/12/17,3/15/17,3/28/17
1009565,5d871d21fc0f,2/27/17,3/15/17,3/28/17
1009566,bf3603189c30,2/24/17,3/15/17,3/25/17
1009567,2e2ebf40f849,2/21/17,3/15/17,3/23/17
1009568,7e7e17c52613,3/10/17,3/15/17,3/28/17
1009569,bfad0ab61ffb,3/22/17,3/22/17,3/28/17
1009570,a3f9d8716060,3/16/17,3/16/17,3/28/17
1009571,9d70fb242d31,2/23/17,3/15/17,3/25/17
1.01E+06,82040e872f4c,3/15/17,3/15/17,3/28/17
1009573,e858f2522b80,3/21/17,3/21/17,3/28/17
1009574,087554cab402,3/9/17,3/15/17,3/28/17
1009575,a42b27c5bb9e,2/18/17,3/15/17,3/19/17
1009576,7ae1bcffeabf,3/16/17,3/16/17,3/28/17
1009577,a56e395c1090,3/20/17,3/20/17,3/21/17
1009578,c85c72d8686e,2/28/17,3/15/17,3/28/17
1009579,3557ac993d7a,3/14/17,3/15/17,3/28/17
1009580,16ae33725d72,2/27/17,3/15/17,3/28/17
1009581,bd8c896261cb,2/23/17,3/15/17,3/25/17
1009582,c15a7db834da,2/18/17,3/15/17,3/20/17
1009583,13a316f3c9cc,2/16/17,3/15/17,3/18/17
1009584,6564c4b05ac6,3/9/17,3/15/17,3/28/17
1009585,f01ff688efc5,2/19/17,3/15/17,3/21/17
1009586,9fff23da7c3e,2/16/17,3/15/17,3/18/17
1009587,2df73c1b5dda,2/25/17,3/15/17,3/26/17
1009588,3.27E+11,3/21/17,3/21/17,3/28/17
1009589,c47916591628,3/16/17,3/16/17,3/28/17
1009590,c0386c74edaf,2/25/17,3/15/17,3/26/17
1009591,1a7066f30bfe,3/3/17,3/15/17,3/28/17
1.01E+06,14594e442c5b,3/9/17,3/15/17,3/28/17
1009593,59c8868834ca,3/13/17,3/15/17,3/21/17
1009594,cdb5b55d15f3,3/9/17,3/15/17,3/28/17
1009595,5eeae2eae37d,2/18/17,3/15/17,3/20/17
1009596,3a122c9193fd,3/22/17,3/22/17,3/28/17
1009597,dc7478178e00,3/26/17,3/26/17,3/28/17
1009598,edbb47afc251,3/7/17,3/15/17,3/28/17
1009599,751215391b34,3/26/17,3/26/17,3/28/17
1009600,534b5b6023ad,2/15/17,3/15/17,3/17/17
1009601,4dc6e3055bcb,2/16/17,3/15/17,3/18/17
1009602,d0ee73b8925e,3/25/17,3/25/17,3/28/17
1009603,77d667f9c0cc,3/12/17,3/15/17,3/28/17
1009604,bd856e3573ad,2/24/17,3/15/17,3/25/17
1009605,58db3ad474eb,3/19/17,3/19/17,3/28/17
1009606,643b2cb267d1,3/2/17,3/15/17,3/28/17
1009607,7afceb9ad63a,3/3/17,3/15/17,3/28/17
1009608,0261186ee778,2/26/17,3/15/17,3/28/17
1009609,8098344df4a8,2/21/17,3/15/17,3/22/17
1009610,a23bcbc3cc29,2/20/17,3/15/17,3/22/17
1009611,8e2b35392b9b,2/23/17,3/15/17,3/25/17
1009612,166dc33f936a,2/23/17,3/15/17,3/25/17
1.01E+06,970e3020cf4e,3/20/17,3/20/17,3/28/17
1009614,d0401cbeff6e,2/20/17,3/15/17,3/22/17
1009615,a43243b9e87a,3/28/17,3/28/17,3/28/17
1009616,4247408132f5,3/14/17,3/15/17,3/28/17
1009617,d776c4293eba,3/27/17,3/27/17,3/28/17
1009618,fd51d9bc264f,2/14/17,3/15/17,3/16/17
1009619,292be063c910,2/26/17,3/15/17,3/28/17
1009620,0f3b4cf2acf3,2/20/17,3/15/17,3/22/17
1009621,1fd8453dc9af,2/17/17,3/15/17,3/19/17
1009622,edb74460aae8,3/10/17,3/15/17,3/28/17
1009623,3e8e448af8f2,3/9/17,3/15/17,3/28/17
1009624,c50f67668b7f,3/20/17,3/20/17,3/28/17
1009625,55abd6cc0557,2/15/17,3/15/17,3/16/17
1009626,056a7ec97227,3/12/17,3/15/17,3/28/17
1009627,23087f5ba127,3/19/17,3/19/17,3/24/17
1009628,d5f614c327a4,3/27/17,3/27/17,3/28/17
1009629,42ada6a693d2,2/25/17,3/15/17,3/27/17
1009630,e030f46c9a7e,3/25/17,3/25/17,3/28/17
1009631,7fd71bd2192d,3/27/17,3/27/17,3/28/17
1009632,1c1513773f57,3/13/17,3/15/17,3/28/17
1009633,3cb555723a85,2/24/17,3/15/17,3/25/17
1009634,64977725be45,3/16/17,3/16/17,3/17/17
1009635,a91a57e30ad4,2/19/17,3/15/17,3/20/17
1009636,ebc4c972d4d2,3/5/17,3/15/17,3/28/17
1009637,e3c3b3b4cbad,3/27/17,3/27/17,3/28/17
1009638,301a4eaa4a36,2/22/17,3/15/17,3/24/17
1009639,846a7f05ab27,3/20/17,3/20/17,3/28/17
1009640,085b705bd29a,3/23/17,3/23/17,3/28/17
1009641,a7f02ed45d69,3/26/17,3/26/17,3/28/17
1009642,9010cf162eef,3/11/17,3/15/17,3/28/17
1009643,91430959025f,3/21/17,3/21/17,3/28/17
1009644,547646eaf0fc,2/21/17,3/15/17,3/17/17
1009645,8d8bf301d67f,3/6/17,3/15/17,3/28/17
1009646,e3670f256d02,2/19/17,3/15/17,3/21/17
1009647,f6014c1305c4,3/2/17,3/15/17,3/28/17
1009648,e97c0aa1533e,2/16/17,3/15/17,3/18/17
1009649,c646d8fb81d0,3/27/17,3/27/17,3/28/17
1009650,56a2641b3bc7,3/12/17,3/15/17,3/28/17
1009651,892f247dbc9c,3/20/17,3/20/17,3/28/17
1009652,5ee1d0ab3549,2/20/17,3/15/17,3/22/17
1009653,ba3e2fd1c065,3/20/17,3/20/17,3/28/17
1009654,85f5c170967f,3/14/17,3/15/17,3/28/17
1009655,576155787f8c,3/23/17,3/23/17,3/28/17
1009656,c0747549c5ff,2/14/17,3/15/17,3/15/17
1009657,d3e951bf3251,3/19/17,3/19/17,3/28/17
1009658,b78404213489,3/16/17,3/16/17,3/28/17
1009659,1dfeff8554df,3/20/17,3/20/17,3/28/17
1009660,9252ddfc0764,3/15/17,3/15/17,3/28/17
1009661,5af162b987e8,3/4/17,3/15/17,3/28/17
1009662,b78218f0891d,3/12/17,3/15/17,3/28/17
1009663,eafd209ad6ed,3/24/17,3/24/17,3/28/17
1009664,22fe841efc0d,2/28/17,3/15/17,3/28/17
1.01E+06,133e795733d8,3/5/17,3/15/17,3/28/17
1009666,c94b92fa5b76,3/11/17,3/15/17,3/23/17
1009667,aa5076fdbb11,2/23/17,3/15/17,3/25/17
1009668,f2821e422d08,3/5/17,3/15/17,3/28/17
1009669,21ad91c90c8d,2/16/17,3/15/17,3/18/17
1009670,7e4fcd120776,3/12/17,3/15/17,3/28/17
1009671,5f8cf9a45e9b,3/17/17,3/17/17,3/28/17
1009672,420602c405c2,3/22/17,3/22/17,3/28/17
1009673,3a277f4333b2,2/26/17,3/15/17,3/28/17
